 Computed angles file for PUMA motor control
 calc2p1o.tag
 Eval_MLI v4.0
2	// File format
2	// Number of angle
1	// first slope : rising(1) falling(0)
ag1(tour)	ag2(tour)
0.016000	0.167597
0.016000	0.166881
0.016000	0.166142
0.016000	0.165422
0.016000	0.164700
0.016000	0.163978
0.016000	0.163253
0.016000	0.162525
0.016728	0.161894
0.017803	0.161300
0.018831	0.160706
0.019817	0.160114
0.020767	0.159519
0.021686	0.158925
0.022578	0.158333
0.023458	0.157739
0.024303	0.157147
0.025128	0.156556
0.025936	0.155961
0.026728	0.155369
0.027503	0.154778
0.028267	0.154186
0.029017	0.153594
0.029756	0.153000
0.030481	0.152408
0.031197	0.151817
0.031906	0.151225
0.032603	0.150633
0.033292	0.150039
0.033972	0.149447
0.034644	0.148856
0.035311	0.148261
0.035967	0.147667
0.036619	0.147075
0.037264	0.146481
0.037900	0.145886
0.038533	0.145292
0.039158	0.144694
0.039781	0.144100
0.040394	0.143503
0.041003	0.142906
0.041608	0.142308
0.042206	0.141711
0.042800	0.141111
0.043389	0.140511
0.043972	0.139911
0.044553	0.139308
0.045128	0.138706
0.045697	0.138103
0.046261	0.137497
0.046822	0.136892
0.047381	0.136283
0.047931	0.135675
0.048478	0.135067
0.049022	0.134456
0.049561	0.133842
0.050094	0.133228
0.050625	0.132611
0.051150	0.131994
0.051669	0.131372
0.052186	0.130753
0.052697	0.130128
0.053206	0.129500
0.053706	0.128872
0.054203	0.128242
0.054697	0.127606
0.055183	0.126969
0.055667	0.126331
0.056144	0.125686
0.056614	0.125042
0.057081	0.124392
0.057542	0.123739
0.057997	0.123081
0.058444	0.122419
0.058886	0.121753
0.059322	0.121081
0.059753	0.120406
0.060175	0.119725
0.060589	0.119039
0.060997	0.118347
0.061394	0.117647
0.061786	0.116942
0.062167	0.116228
0.062539	0.115508
0.062903	0.114781
0.063256	0.114042
0.063597	0.113294
0.063925	0.112539
0.064242	0.111769
0.064539	0.110983
0.064828	0.110192
0.065103	0.109386
0.065358	0.108564
0.065600	0.107728
0.065819	0.106872
0.066019	0.106000
0.066197	0.105108
0.066350	0.104192
0.066475	0.103250
0.066572	0.102283
0.066636	0.101283
0.066667	0.100253
0.066656	0.099186
0.066600	0.098078
0.066494	0.096922
0.066336	0.095714
0.066111	0.094450
0.065817	0.093117
0.065439	0.091708
0.064967	0.090211
0.064383	0.088611
0.063669	0.086892
0.062800	0.085028
0.061744	0.082992
0.060456	0.080750
0.058883	0.078247
0.056944	0.075422
0.054533	0.072183
0.051456	0.068375
0.047453	0.063800
0.042008	0.058094
0.033994	0.050578
0.019467	0.039669
0.019467	0.039669
0.019467	0.039669
0.019467	0.039669
0.019467	0.039669
0.019467	0.039669
0.019467	0.039669
